state_code,state_name,sa2_code,sa2_name,pop_2022
1,New South Wales,125011709,Silverwater - Newington,9066
1,New South Wales,125011710,Wentworth Point - Sydney Olympic Park,21928
1,New South Wales,125021477,Ermington - Rydalmere,25151
1,New South Wales,125021478,Oatlands - Dundas Valley,18618
1,New South Wales,125021711,Carlingford - East,11582
1,New South Wales,125021712,Carlingford - West,19532
1,New South Wales,125031479,Chester Hill - Sefton,20994
1,New South Wales,125031480,Fairfield - East,15752
1,New South Wales,125031481,Granville - Clyde,23605
1,New South Wales,125031483,Guildford - South Granville,22526
1,New South Wales,125031484,Guildford West - Merrylands West,23263
1,New South Wales,125031486,Smithfield Industrial,13
1,New South Wales,125031487,Yennora Industrial,13
1,New South Wales,125031713,Greystanes - South,16475
1,New South Wales,125031714,Merrylands - Holroyd,24057
1,New South Wales,125031715,Pemulwuy - Greystanes (North),10951
1,New South Wales,125031716,South Wentworthville,7400
1,New South Wales,125041489,North Parramatta,22886
1,New South Wales,125041490,North Rocks,8467
1,New South Wales,125041491,Northmead,20367
1,New South Wales,125041493,Toongabbie - Constitution Hill,23035
1,New South Wales,125041494,Winston Hills,11056
1,New South Wales,125041588,Pendle Hill - Girraween,13797
1,New South Wales,125041589,Wentworthville - Westmead,22109
1,New South Wales,125041717,Parramatta - North,12406
1,New South Wales,125041718,Parramatta - South,9766
1,New South Wales,125041719,Rosehill - Harris Park,8887
1,New South Wales,126011496,Pennant Hills - Cheltenham,21785
1,New South Wales,126011720,Epping (East) - North Epping,14839
1,New South Wales,126011721,Epping (NSW) - West,18674
1,New South Wales,126021498,Gladesville - Huntleys Point,15498
1,New South Wales,126021499,Hunters Hill - Woolwich,9654
1,New South Wales,126021500,Macquarie Park - Marsfield,24809
1,New South Wales,126021501,North Ryde - East Ryde,15676
1,New South Wales,126021503,West Ryde - Meadowbank,20262
1,New South Wales,126021590,Putney,4160
1,New South Wales,126021722,Denistone,6963
1,New South Wales,126021723,Eastwood,19098
1,New South Wales,126021724,Ryde - North,20462
1,New South Wales,126021725,Ryde - South,12337
1,New South Wales,127011504,Ashcroft - Busby - Miller,18007
1,New South Wales,127011505,Austral - Greendale,14505
1,New South Wales,127011592,Badgerys Creek,23
1,New South Wales,127011593,Cecil Hills,6854
1,New South Wales,127011594,Green Valley,12770
1,New South Wales,127011595,Hinchinbrook,12982
1,New South Wales,127011596,Hoxton Park - Carnes Hill - Horningsea Park,13536
1,New South Wales,127011597,West Hoxton - Middleton Grange,17330
1,New South Wales,127011726,Cobbitty - Bringelly,4981
1,New South Wales,127011727,Gledswood Hills - Gregory Hills,16527
1,New South Wales,127011728,Leppington - Catherine Field,14567
1,New South Wales,127011729,Oran Park,20595
1,New South Wales,127021509,Bonnyrigg Heights - Bonnyrigg,17122
1,New South Wales,127021510,Bossley Park - Abbotsbury,19398
1,New South Wales,127021511,Cabramatta - Lansvale,23664
1,New South Wales,127021512,Cabramatta West - Mount Pritchard,18119
1,New South Wales,127021513,Canley Vale - Canley Heights,22073
1,New South Wales,127021514,Edensor Park,10184
1,New South Wales,127021515,Fairfield,17942
1,New South Wales,127021516,Fairfield - West,21320
1,New South Wales,127021517,Greenfield Park - Prairiewood,8698
1,New South Wales,127021518,Horsley Park - Kemps Creek,4254
1,New South Wales,127021519,Smithfield - Wetherill Park,19426
1,New South Wales,127021520,St Johns Park - Wakeley,11050
1,New South Wales,127021521,Wetherill Park Industrial,39
1,New South Wales,127031522,Casula,16483
1,New South Wales,127031523,Chipping Norton - Moorebank,20979
1,New South Wales,127031524,Holsworthy - Wattle Grove,21005
1,New South Wales,127031599,Lurnea - Cartwright,12816
1,New South Wales,127031601,Warwick Farm,5952
1,New South Wales,127031730,Edmondson Park,14236
1,New South Wales,127031731,Liverpool - East,18597
1,New South Wales,127031732,Liverpool - West,13701
1,New South Wales,127031733,Prestons,15628
1,New South Wales,128011529,Gymea - Grays Point,18184
1,New South Wales,128011530,Miranda - Yowie Bay,21244
1,New South Wales,128011531,Sylvania - Taren Point,16417
1,New South Wales,128011602,Caringbah,13055
1,New South Wales,128011603,Caringbah South,13040
1,New South Wales,128011604,Cronulla - Kurnell - Bundeena,24559
1,New South Wales,128011605,Lilli Pilli - Port Hacking - Dolans Bay,3415
1,New South Wales,128011606,Woolooware - Burraneer,9082
1,New South Wales,128021533,Heathcote - Waterfall,6703
1,New South Wales,128021534,Illawong - Alfords Point,10493
1,New South Wales,128021535,Menai - Lucas Heights - Woronora,20817
1,New South Wales,128021536,Oyster Bay - Como - Jannali,22235
1,New South Wales,128021537,Royal National Park,45
1,New South Wales,128021538,Sutherland - Kirrawee,23549
1,New South Wales,128021607,Engadine,17398
1,New South Wales,128021608,Loftus - Yarrawarrah,7346
1,New South Wales,128021609,Woronora Heights,3523
2,Victoria,201011001,Alfredton,17962
2,Victoria,201011002,Ballarat,11921
2,Victoria,201011005,Buninyong,7243
2,Victoria,201011006,Delacombe,11782
2,Victoria,201011007,Smythes Creek,4218
2,Victoria,201011008,Wendouree - Miners Rest,15376
2,Victoria,201011481,Ballarat East - Warrenheip,9635
2,Victoria,201011482,Ballarat North - Invermay,14866
2,Victoria,201011483,Canadian - Mount Clear,12372
2,Victoria,201011484,Sebastopol - Redan,12946
2,Victoria,201021009,Bacchus Marsh Surrounds,6537
2,Victoria,201021010,Creswick - Clunes,7963
2,Victoria,201021011,Daylesford,9992
2,Victoria,201021012,Gordon (Vic.),6367
2,Victoria,201031013,Avoca,3537
2,Victoria,201031014,Beaufort,4611
2,Victoria,201031015,Golden Plains - North,4889
2,Victoria,201031016,Maryborough (Vic.),8162
2,Victoria,201031017,Maryborough Surrounds,5556
2,Victoria,202011018,Bendigo,14724
2,Victoria,202011019,California Gully - Eaglehawk,13078
2,Victoria,202011020,East Bendigo - Kennington,13874
2,Victoria,202011021,Flora Hill - Spring Gully,9377
2,Victoria,202011022,Kangaroo Flat - Golden Square,21173
2,Victoria,202011023,Maiden Gully,5604
2,Victoria,202011024,Strathfieldsaye,11020
2,Victoria,202011025,White Hills - Ascot,14883
2,Victoria,202021026,Bendigo Surrounds - South,8560
2,Victoria,202021027,Castlemaine,11329
2,Victoria,202021028,Castlemaine Surrounds,9291
2,Victoria,202021029,Heathcote,5146
2,Victoria,202021030,Kyneton,10551
2,Victoria,202021031,Woodend,7975
2,Victoria,202031032,Bendigo Surrounds - North,5012
2,Victoria,202031033,Loddon,7261
2,Victoria,203011034,Bannockburn,7948
2,Victoria,203011035,Golden Plains - South,8241
2,Victoria,203011036,Winchelsea,6663
2,Victoria,203021037,Belmont,14921
2,Victoria,203021039,Geelong,13515
2,Victoria,203021040,Geelong West - Hamlyn Heights,21322
2,Victoria,203021042,Highton,24550
2,Victoria,203021043,Lara,21338
2,Victoria,203021044,Leopold,13312
2,Victoria,203021045,Newcomb - Moolap,15263
2,Victoria,203021046,Newtown (Vic.),10285
2,Victoria,203021047,North Geelong - Bell Park,15697
2,Victoria,203021485,Charlemont,11827
2,Victoria,203021486,Corio - Lovely Banks,18233
2,Victoria,203021487,Grovedale - Mount Duneed,25763
2,Victoria,203021488,Norlane,8944
2,Victoria,203031048,Clifton Springs,17094
2,Victoria,203031049,Lorne - Anglesea,6267
2,Victoria,203031051,Portarlington,9912
2,Victoria,203031052,Point Lonsdale - Queenscliff,5590
2,Victoria,203031053,Torquay,25419
2,Victoria,203031489,Barwon Heads - Armstrong Creek,12182
2,Victoria,203031490,Ocean Grove,19822
2,Victoria,204011054,Alexandra,6789
2,Victoria,204011055,Euroa,6878
2,Victoria,204011056,Kilmore - Broadford,15758
2,Victoria,204011057,Mansfield (Vic.),10665
2,Victoria,204011058,Nagambie,4630
2,Victoria,204011059,Seymour,6572
2,Victoria,204011060,Seymour Surrounds,4559
2,Victoria,204011061,Upper Yarra Valley,243
2,Victoria,204011062,Yea,4253
2,Victoria,204021063,Benalla,10731
2,Victoria,204021064,Benalla Surrounds,3794
2,Victoria,204021065,Rutherglen,4045
2,Victoria,204021066,Wangaratta,19942
2,Victoria,204021067,Wangaratta Surrounds,9940
2,Victoria,204031068,Beechworth,4914
2,Victoria,204031069,Bright - Mount Beauty,8888
2,Victoria,204031070,Chiltern - Indigo Valley,3198
2,Victoria,204031071,Myrtleford,4690
2,Victoria,204031072,Towong,6156
2,Victoria,204031073,West Wodonga,15453
2,Victoria,204031075,Yackandandah,5321
2,Victoria,204031491,Baranduda - Leneva,13332
2,Victoria,204031492,Wodonga,14850
2,Victoria,205011076,Drouin,20512
2,Victoria,205011077,Mount Baw Baw Region,6621
2,Victoria,205011078,Trafalgar (Vic.),8440
2,Victoria,205011079,Warragul,23753
2,Victoria,205021080,Alps - East,0
2,Victoria,205021081,Bairnsdale,15761
2,Victoria,205021082,Bruthen - Omeo,8393
2,Victoria,205021083,Lake King,0
2,Victoria,205021084,Lakes Entrance,11170
2,Victoria,205021085,Orbost,6691
2,Victoria,205021086,Paynesville,6991
2,Victoria,205031087,Foster,9435
2,Victoria,205031088,French Island,143
2,Victoria,205031089,Korumburra,9908
2,Victoria,205031090,Leongatha,11544
2,Victoria,205031091,Phillip Island,14051
2,Victoria,205031092,Wilsons Promontory,15
2,Victoria,205031093,Wonthaggi - Inverloch,27502
2,Victoria,205041094,Churchill,11975
2,Victoria,205041095,Moe - Newborough,17291
2,Victoria,205041096,Morwell,14407
2,Victoria,205041098,Yallourn North - Glengarry,4731
2,Victoria,205041493,Traralgon - East,12116
2,Victoria,205041494,Traralgon - West,16939
2,Victoria,205051099,Alps - West,23
2,Victoria,205051100,Longford - Loch Sport,4946
2,Victoria,205051101,Maffra,14914
2,Victoria,205051102,Rosedale,4863
2,Victoria,205051103,Sale,15303
2,Victoria,205051104,Yarram,5586
2,Victoria,206011106,Brunswick East,13258
2,Victoria,206011107,Brunswick West,14649
2,Victoria,206011109,Pascoe Vale South,10407
2,Victoria,206011495,Brunswick - North,13239
2,Victoria,206011496,Brunswick - South,13332
2,Victoria,206011497,Coburg - East,12931
2,Victoria,206011498,Coburg - West,14094
2,Victoria,206021110,Alphington - Fairfield,9152
2,Victoria,206021112,Thornbury,19150
2,Victoria,206021499,Northcote - East,15116
2,Victoria,206021500,Northcote - West,10469
2,Victoria,206031113,Ascot Vale,15161
2,Victoria,206031115,Flemington,9173
2,Victoria,206031116,Moonee Ponds,16574
2,Victoria,206031501,Essendon (West) - Aberfeldie,16174
2,Victoria,206031502,Essendon - East,12276
2,Victoria,206041117,Carlton,18031
2,Victoria,206041118,Docklands,16422
2,Victoria,206041119,East Melbourne,4875
2,Victoria,206041120,Flemington Racecourse,78
2,Victoria,206041121,Kensington (Vic.),10978
2,Victoria,206041124,Parkville,7442
2,Victoria,206041125,South Yarra - West,6550
2,Victoria,206041127,West Melbourne - Industrial,0
2,Victoria,206041503,Melbourne CBD - East,10674
2,Victoria,206041504,Melbourne CBD - North,18789
2,Victoria,206041505,Melbourne CBD - West,17284
2,Victoria,206041506,North Melbourne,16580
2,Victoria,206041507,Royal Botanic Gardens Victoria,0
2,Victoria,206041508,Southbank (West) - South Wharf,6808
2,Victoria,206041509,Southbank - East,17299
2,Victoria,206041510,West Melbourne - Residential,7986
2,Victoria,206051128,Albert Park,16152
2,Victoria,206051129,Elwood,14860
2,Victoria,206051130,Port Melbourne,16364
2,Victoria,206051134,St Kilda East,15967
2,Victoria,206051511,Port Melbourne Industrial,2216
2,Victoria,206051512,South Melbourne,11851
2,Victoria,206051513,St Kilda - Central,12215
2,Victoria,206051514,St Kilda - West,14229
2,Victoria,206061135,Armadale,9360
2,Victoria,206061136,Prahran - Windsor,19241
2,Victoria,206061138,Toorak,13103
2,Victoria,206061515,South Yarra - North,11745
2,Victoria,206061516,South Yarra - South,9955
2,Victoria,206071139,Abbotsford,9470
2,Victoria,206071140,Carlton North - Princes Hill,8146
2,Victoria,206071141,Collingwood,9630
2,Victoria,206071142,Fitzroy,10773
2,Victoria,206071143,Fitzroy North,12942
2,Victoria,206071145,Clifton Hill - Alphington,10255
2,Victoria,206071517,Richmond (South) - Cremorne,17799
2,Victoria,206071518,Richmond - North,14041
2,Victoria,207011146,Ashburton (Vic.),7944
2,Victoria,207011147,Balwyn,16293
2,Victoria,207011148,Balwyn North,21288
2,Victoria,207011149,Camberwell,21263
2,Victoria,207011150,Glen Iris - East,16870
2,Victoria,207011152,Hawthorn East,16095
2,Victoria,207011154,Kew East,6562
2,Victoria,207011155,Surrey Hills (West) - Canterbury,15892
2,Victoria,207011519,Hawthorn - North,10039
2,Victoria,207011520,Hawthorn - South,12258
2,Victoria,207011521,Kew - South,11729
2,Victoria,207011522,Kew - West,13178
2,Victoria,207021156,Bulleen,11421
2,Victoria,207021157,Doncaster,25614
2,Victoria,207021159,Templestowe,17143
2,Victoria,207021160,Templestowe Lower,14324
2,Victoria,207021424,Doncaster East - North,15767
2,Victoria,207021425,Doncaster East - South,15688
2,Victoria,207031161,Blackburn,22296
2,Victoria,207031162,Blackburn South,10940
2,Victoria,207031163,Box Hill,23767
2,Victoria,207031164,Box Hill North,18367
2,Victoria,207031165,Burwood (Vic.),12898
2,Victoria,207031166,Burwood East,11070
2,Victoria,207031167,Surrey Hills (East) - Mont Albert,10311
2,Victoria,208011168,Beaumaris,14015
2,Victoria,208011169,Brighton (Vic.),22891
2,Victoria,208011170,Brighton East,16710
2,Victoria,208011171,Highett (West) - Cheltenham,12530
2,Victoria,208011172,Hampton,18475
2,Victoria,208011173,Sandringham - Black Rock,17480
2,Victoria,208021174,Bentleigh - McKinnon,25427
2,Victoria,208021176,Carnegie,18908
2,Victoria,208021177,Caulfield - North,23027
2,Victoria,208021178,Caulfield - South,18204
2,Victoria,208021179,Elsternwick,12103
2,Victoria,208021180,Hughesdale,7648
2,Victoria,208021181,Murrumbeena,9522
2,Victoria,208021182,Ormond - Glen Huntly,13394
2,Victoria,208021426,Bentleigh East - North,16871
2,Victoria,208021427,Bentleigh East - South,14092
2,Victoria,208031183,Aspendale Gardens - Waterways,8910
2,Victoria,208031184,Braeside,28
2,Victoria,208031185,Carrum - Patterson Lakes,12169
2,Victoria,208031186,Chelsea - Bonbeach,15336
2,Victoria,208031187,Chelsea Heights,5369
2,Victoria,208031188,Highett (East) - Cheltenham,24515
2,Victoria,208031189,Edithvale - Aspendale,13646
2,Victoria,208031190,Mentone,13352
2,Victoria,208031191,Moorabbin - Heatherton,9204
2,Victoria,208031192,Moorabbin Airport,26
2,Victoria,208031193,Mordialloc - Parkdale,21395
2,Victoria,208041194,Malvern - Glen Iris,20523
2,Victoria,208041195,Malvern East,22383
2,Victoria,209011196,Bundoora - East,9825
2,Victoria,209011197,Greensborough,20834
2,Victoria,209011198,Heidelberg - Rosanna,16292
2,Victoria,209011199,Heidelberg West,15255
2,Victoria,209011200,Ivanhoe,12581
2,Victoria,209011201,Ivanhoe East - Eaglemont,7805
2,Victoria,209011202,Montmorency - Briar Hill,16627
2,Victoria,209011203,Viewbank - Yallambie,18805
2,Victoria,209011204,Watsonia,9244
2,Victoria,209021205,Kingsbury,10744
2,Victoria,209021428,Preston - East,21074
2,Victoria,209021429,Preston - West,12754
2,Victoria,209021523,Reservoir - North East,14924
2,Victoria,209021524,Reservoir - North West,9703
2,Victoria,209021525,Reservoir - South East,13001
2,Victoria,209021526,Reservoir - South West,14238
2,Victoria,209031209,Eltham,23517
2,Victoria,209031210,Hurstbridge,3531
2,Victoria,209031211,Kinglake,4308
2,Victoria,209031212,Panton Hill - St Andrews,5157
2,Victoria,209031213,Plenty - Yarrambat,9431
2,Victoria,209031214,Research - North Warrandyte,6966
2,Victoria,209031215,Wattle Glen - Diamond Creek,14428
2,Victoria,209041216,Bundoora - North,7477
2,Victoria,209041217,Bundoora - West,6292
2,Victoria,209041220,Mill Park - North,17309
2,Victoria,209041221,Mill Park - South,11160
2,Victoria,209041223,Thomastown,19968
2,Victoria,209041224,Wallan,24626
2,Victoria,209041225,Whittlesea,12300
2,Victoria,209041431,Epping - East,13158
2,Victoria,209041432,Epping - South,8073
2,Victoria,209041433,Epping (Vic.) - West,12377
2,Victoria,209041435,South Morang - North,12692
2,Victoria,209041436,South Morang - South,12396
2,Victoria,209041437,Wollert,28150
2,Victoria,209041527,Doreen - North,16695
2,Victoria,209041528,Doreen - South,11086
2,Victoria,209041529,Lalor - East,9830
2,Victoria,209041530,Lalor - West,13628
2,Victoria,209041531,Mernda - North,11638
2,Victoria,209041532,Mernda - South,12535
2,Victoria,210011226,Airport West,8286
2,Victoria,210011227,Essendon Airport,14
2,Victoria,210011228,Keilor,8534
2,Victoria,210011230,Niddrie - Essendon West,7559
2,Victoria,210011231,Strathmore,10182
2,Victoria,210011533,Avondale Heights,12379
2,Victoria,210011534,Keilor East,15182
2,Victoria,210021232,Gisborne,14439
2,Victoria,210021233,Macedon,3579
2,Victoria,210021234,Riddells Creek,4525
2,Victoria,210021235,Romsey,11086
2,Victoria,210031236,Coburg North,8602
2,Victoria,210031237,Fawkner,14168
2,Victoria,210031439,Gowanbrae,3132
2,Victoria,210031440,Hadfield,6367
2,Victoria,210031535,Glenroy - East,14848
2,Victoria,210031536,Glenroy - West,8996
2,Victoria,210031537,Oak Park,8089
2,Victoria,210031538,Pascoe Vale,17452
2,Victoria,210041240,Sunbury,13833
2,Victoria,210041539,Diggers Rest,5832
2,Victoria,210041540,Sunbury - South,15463
2,Victoria,210041541,Sunbury - West,11137
2,Victoria,210051242,Broadmeadows,13926
2,Victoria,210051243,Campbellfield - Coolaroo,15862
2,Victoria,210051245,Gladstone Park - Westmeadows,17973
2,Victoria,210051246,Greenvale - Bulla,23478
2,Victoria,210051247,Meadow Heights,14638
2,Victoria,210051248,Melbourne Airport,129
2,Victoria,210051250,Tullamarine,6505
2,Victoria,210051441,Craigieburn - Central,7978
2,Victoria,210051442,Craigieburn - North,12413
2,Victoria,210051443,Craigieburn - South,22543
2,Victoria,210051445,Mickleham - Yuroke,28456
2,Victoria,210051542,Craigieburn - North West,10347
2,Victoria,210051543,Craigieburn - West,13607
2,Victoria,210051544,Roxburgh Park (South) - Somerton,9491
2,Victoria,210051545,Roxburgh Park - North,14941
2,Victoria,211011251,Bayswater,12684
2,Victoria,211011254,Knoxfield - Scoresby,16693
2,Victoria,211011255,Lysterfield,6568
2,Victoria,211011256,Rowville - Central,15452
2,Victoria,211011257,Rowville - North,7801
2,Victoria,211011258,Rowville - South,10390
2,Victoria,211011259,Wantirna,14212
2,Victoria,211011260,Wantirna South,17964
2,Victoria,211011446,Boronia,23813
2,Victoria,211011447,Ferntree Gully - North,14231
2,Victoria,211011448,Ferntree Gully (South) - Upper Ferntree Gully,15331
2,Victoria,211011449,The Basin,4311
2,Victoria,211021261,Donvale - Park Orchards,16389
2,Victoria,211021262,Warrandyte - Wonga Park,10083
2,Victoria,211031263,Bayswater North,11833
2,Victoria,211031265,Croydon Hills - Warranwood,18140
2,Victoria,211031266,Ringwood,18952
2,Victoria,211031267,Ringwood East,21238
2,Victoria,211031268,Ringwood North,9654
2,Victoria,211031450,Croydon - East,16195
2,Victoria,211031451,Croydon - West,14192
2,Victoria,211031452,Croydon South,4970
2,Victoria,211041269,Forest Hill,10854
2,Victoria,211041270,Mitcham (Vic.),17001
2,Victoria,211041271,Nunawading,12586
2,Victoria,211041272,Vermont,10984
2,Victoria,211041273,Vermont South,12035
2,Victoria,211051274,Belgrave - Selby,9990
2,Victoria,211051275,Chirnside Park,12081
2,Victoria,211051276,Healesville - Yarra Glen,14090
2,Victoria,211051277,Kilsyth,10095
2,Victoria,211051278,Lilydale - Coldstream,19891
2,Victoria,211051279,Monbulk - Silvan,5791
2,Victoria,211051280,Montrose,6958
2,Victoria,211051281,Mooroolbark,23590
2,Victoria,211051282,Mount Dandenong - Olinda,9639
2,Victoria,211051283,Mount Evelyn,9791
2,Victoria,211051284,Upwey - Tecoma,9728
2,Victoria,211051285,Wandin - Seville,7936
2,Victoria,211051286,Yarra Valley,16945
2,Victoria,212011289,Emerald - Cockatoo,18721
2,Victoria,212011546,Beaconsfield - Officer,25728
2,Victoria,212011547,Bunyip - Garfield,10054
2,Victoria,212011548,Koo Wee Rup,10794
2,Victoria,212011549,Pakenham - North East,15771
2,Victoria,212011550,Pakenham - North West,8089
2,Victoria,212011551,Pakenham - South East,6591
2,Victoria,212011552,Pakenham - South West,27419
2,Victoria,212021293,Berwick - North,23060
2,Victoria,212021295,Doveton,12145
2,Victoria,212021297,Hallam,11567
2,Victoria,212021299,Narre Warren North,8229
2,Victoria,212021453,Endeavour Hills - North,12064
2,Victoria,212021454,Endeavour Hills - South,13294
2,Victoria,212021455,Narre Warren - North East,13491
2,Victoria,212021456,Narre Warren - South West,14935
2,Victoria,212021553,Berwick - South East,18350
2,Victoria,212021554,Berwick - South West,11637
2,Victoria,212031300,Cranbourne,21583
2,Victoria,212031303,Cranbourne South,19684
2,Victoria,212031304,Cranbourne West,22905
2,Victoria,212031306,Lynbrook - Lyndhurst,18616
2,Victoria,212031308,Pearcedale - Tooradin,8098
2,Victoria,212031457,Narre Warren South - East,13157
2,Victoria,212031458,Narre Warren South - West,16752
2,Victoria,212031555,Clyde North - North,11676
2,Victoria,212031556,Clyde North - South,17965
2,Victoria,212031557,Cranbourne East - North,24198
2,Victoria,212031558,Cranbourne East - South,13627
2,Victoria,212031559,Cranbourne North - East,13241
2,Victoria,212031560,Cranbourne North - West,11973
2,Victoria,212031561,Hampton Park - East,12821
2,Victoria,212031562,Hampton Park - West,13404
2,Victoria,212041309,Clarinda - Oakleigh South,11491
2,Victoria,212041310,Clayton South,13917
2,Victoria,212041312,Dandenong North,22538
2,Victoria,212041313,Dingley Village,10550
2,Victoria,212041316,Noble Park North,7458
2,Victoria,212041317,Springvale,22605
2,Victoria,212041318,Springvale South,12448
2,Victoria,212041459,Noble Park - East,12849
2,Victoria,212041460,Noble Park - West,19642
2,Victoria,212041563,Dandenong - North,21326
2,Victoria,212041564,Dandenong - South,9541
2,Victoria,212041565,Keysborough - North,14990
2,Victoria,212041566,Keysborough - South,15624
2,Victoria,212051319,Ashwood - Chadstone,20041
2,Victoria,212051321,Glen Waverley - East,21731
2,Victoria,212051322,Glen Waverley - West,21478
2,Victoria,212051323,Mount Waverley - North,16273
2,Victoria,212051324,Mount Waverley - South,19568
2,Victoria,212051325,Mulgrave,20204
2,Victoria,212051326,Oakleigh - Huntingdale,23497
2,Victoria,212051327,Wheelers Hill,20667
2,Victoria,212051567,Clayton (North) - Notting Hill,10657
2,Victoria,212051568,Clayton - Central,12943
2,Victoria,213011328,Ardeer - Albion,7469
2,Victoria,213011329,Cairnlea,9999
2,Victoria,213011331,Delahey,8033
2,Victoria,213011332,Keilor Downs,12978
2,Victoria,213011333,Kings Park (Vic.),13831
2,Victoria,213011334,St Albans - North,20294
2,Victoria,213011335,St Albans - South,17109
2,Victoria,213011336,Sunshine,9609
2,Victoria,213011337,Sunshine North,11976
2,Victoria,213011338,Sunshine West,18284
2,Victoria,213011339,Sydenham,11588
2,Victoria,213011340,Taylors Lakes,16758
2,Victoria,213011569,Deer Park,17976
2,Victoria,213011570,Derrimut,8711
2,Victoria,213021341,Altona,13707
2,Victoria,213021342,Altona Meadows,18346
2,Victoria,213021343,Altona North,15048
2,Victoria,213021344,Newport,18941
2,Victoria,213021345,Seabrook,4861
2,Victoria,213021346,Williamstown,16169
2,Victoria,213031347,Braybrook,19493
2,Victoria,213031348,Footscray,18064
2,Victoria,213031349,Maribyrnong,12874
2,Victoria,213031350,Seddon - Kingsville,9355
2,Victoria,213031351,West Footscray - Tottenham,11966
2,Victoria,213031352,Yarraville,15641
2,Victoria,213041353,Bacchus Marsh,25595
2,Victoria,213041358,Melton West,21815
2,Victoria,213041359,Rockbank - Mount Cottrell,22837
2,Victoria,213041360,Taylors Hill,19868
2,Victoria,213041461,Burnside,6007
2,Victoria,213041462,Burnside Heights,6348
2,Victoria,213041463,Caroline Springs,20667
2,Victoria,213041571,Brookfield,9958
2,Victoria,213041572,Cobblebank - Strathtulloh,8846
2,Victoria,213041573,Eynesbury - Exford,3126
2,Victoria,213041574,Fraser Rise - Plumpton,12956
2,Victoria,213041575,Hillside,16206
2,Victoria,213041576,Kurunjang - Toolern Vale,11818
2,Victoria,213041577,Melton,7903
2,Victoria,213041578,Melton South - Weir Views,18678
2,Victoria,213051361,Hoppers Crossing - North,18241
2,Victoria,213051362,Hoppers Crossing - South,18493
2,Victoria,213051363,Laverton,11852
2,Victoria,213051368,Werribee - South,17443
2,Victoria,213051464,Point Cook - East,20096
2,Victoria,213051466,Point Cook - South,19623
2,Victoria,213051467,Werribee - East,18777
2,Victoria,213051468,Werribee - West,25455
2,Victoria,213051579,Manor Lakes - Quandong,11405
2,Victoria,213051580,Point Cook - North East,14295
2,Victoria,213051581,Point Cook - North West,9733
2,Victoria,213051582,Tarneit (West) - Mount Cottrell,13044
2,Victoria,213051583,Tarneit - Central,28632
2,Victoria,213051584,Tarneit - North,9396
2,Victoria,213051585,Tarneit - South,11384
2,Victoria,213051586,Truganina - North,11555
2,Victoria,213051587,Truganina - South East,10000
2,Victoria,213051588,Truganina - South West,19475
2,Victoria,213051589,Wyndham Vale - North,10693
2,Victoria,213051590,Wyndham Vale - South,13695
2,Victoria,214011370,Carrum Downs,22377
2,Victoria,214011371,Frankston,23805
2,Victoria,214011372,Frankston North,19586
2,Victoria,214011373,Frankston South,18982
2,Victoria,214011374,Langwarrin,25327
2,Victoria,214011375,Seaford (Vic.),17466
2,Victoria,214011376,Skye - Sandhurst,13459
2,Victoria,214021377,Dromana,13553
2,Victoria,214021378,Flinders,6035
2,Victoria,214021379,Hastings - Somers,24088
2,Victoria,214021381,Mount Eliza,18772
2,Victoria,214021382,Mount Martha,19969
2,Victoria,214021383,Point Nepean,19912
2,Victoria,214021384,Rosebud - McCrae,22957
2,Victoria,214021385,Somerville,18599
2,Victoria,214021591,Mornington - East,15088
2,Victoria,214021592,Mornington - West,10627
2,Victoria,215011386,Ararat,8383
2,Victoria,215011387,Ararat Surrounds,3184
2,Victoria,215011388,Horsham,16919
2,Victoria,215011389,Horsham Surrounds,3435
2,Victoria,215011390,Nhill Region,6843
2,Victoria,215011391,St Arnaud,3446
2,Victoria,215011392,Stawell,8430
2,Victoria,215011393,West Wimmera,2720
2,Victoria,215011394,Yarriambiack,6373
2,Victoria,215021395,Irymple,7759
2,Victoria,215021396,Merbein,4925
2,Victoria,215021398,Mildura Surrounds,3733
2,Victoria,215021399,Red Cliffs,6096
2,Victoria,215021469,Mildura - North,18109
2,Victoria,215021470,Mildura - South,16534
2,Victoria,215031400,Buloke,6114
2,Victoria,215031401,Gannawarra,6630
2,Victoria,215031402,Kerang,3893
2,Victoria,215031403,Robinvale,3680
2,Victoria,215031404,Swan Hill,11020
2,Victoria,215031405,Swan Hill Surrounds,6508
2,Victoria,216011406,Echuca,15615
2,Victoria,216011407,Kyabram,10991
2,Victoria,216011408,Lockington - Gunbower,3958
2,Victoria,216011409,Rochester,3948
2,Victoria,216011410,Rushworth,4149
2,Victoria,216021411,Cobram,6492
2,Victoria,216021412,Moira,2843
2,Victoria,216021413,Numurkah,12498
2,Victoria,216021414,Yarrawonga,8707
2,Victoria,216031415,Mooroopna,8285
2,Victoria,216031416,Shepparton - North,20080
2,Victoria,216031418,Shepparton Surrounds - East,4025
2,Victoria,216031419,Shepparton Surrounds - West,10367
2,Victoria,216031593,Kialla,9466
2,Victoria,216031594,Shepparton - South East,16449
2,Victoria,217011420,Glenelg (Vic.),8855
2,Victoria,217011421,Hamilton (Vic.),10209
2,Victoria,217011422,Portland,11157
2,Victoria,217011423,Southern Grampians,6228
2,Victoria,217031471,Camperdown,3450
2,Victoria,217031472,Colac,12615
2,Victoria,217031473,Colac Surrounds,5603
2,Victoria,217031474,Corangamite - North,5348
